Departamento,provincia,Clae3,Empleados
SAN RAFAEL,MENDOZA,012,433.0
SAN RAFAEL,MENDOZA,012,37.0
SAN RAFAEL,MENDOZA,014,6.0
SAN RAFAEL,MENDOZA,452,41.0
SAN RAFAEL,MENDOZA,461,53.0
SAN RAFAEL,MENDOZA,473,262.0
SAN RAFAEL,MENDOZA,476,50.0
SAN RAFAEL,MENDOZA,551,43.0
SAN RAFAEL,MENDOZA,773,30.0
TUNUYAN,MENDOZA,103,112.0
TUPUNGATO,MENDOZA,461,35.0
APOSTOLES,MISIONES,466,28.0
APOSTOLES,MISIONES,466,49.0
APOSTOLES,MISIONES,473,192.0
CAPITAL,MISIONES,410,1463.0
CAPITAL,MISIONES,463,6.0
CAPITAL,MISIONES,464,45.0
CAPITAL,MISIONES,475,204.0
CAPITAL,MISIONES,477,32.0
CAPITAL,MISIONES,477,46.0
CAPITAL,MISIONES,601,64.0
CAPITAL,MISIONES,653,9.0
CAPITAL,MISIONES,841,362.0
CAPITAL,MISIONES,864,124.0
CAPITAL,MISIONES,942,336.0
CONCEPCION,MISIONES,012,346.0
ELDORADO,MISIONES,161,64.0
ELDORADO,MISIONES,469,268.0
IGUAZU,MISIONES,791,46.0
LEANDRO N. ALEM,MISIONES,107,141.0
LIBERTADOR GENERAL SAN MARTIN,MISIONES,021,21.0
MONTECARLO,MISIONES,022,28.0
MONTECARLO,MISIONES,492,23.0
OBERA,MISIONES,161,607.0
OBERA,MISIONES,477,24.0
OBERA,MISIONES,750,13.0
OBERA,MISIONES,870,101.0
AÑELO,NEUQUEN,431,81.0
CONFLUENCIA,NEUQUEN,012,177.0
CONFLUENCIA,NEUQUEN,062,83.0
CONFLUENCIA,NEUQUEN,259,462.0
CONFLUENCIA,NEUQUEN,331,99.0
CONFLUENCIA,NEUQUEN,452,250.0
CONFLUENCIA,NEUQUEN,466,31.0
CONFLUENCIA,NEUQUEN,472,92.0
CONFLUENCIA,NEUQUEN,475,138.0
CONFLUENCIA,NEUQUEN,475,35.0
CONFLUENCIA,NEUQUEN,479,31.0
CONFLUENCIA,NEUQUEN,492,69.0
CONFLUENCIA,NEUQUEN,551,16.0
CONFLUENCIA,NEUQUEN,681,29.0
CONFLUENCIA,NEUQUEN,681,33.0
CONFLUENCIA,NEUQUEN,682,78.0
CONFLUENCIA,NEUQUEN,862,10.0
CONFLUENCIA,NEUQUEN,880,76.0
CONFLUENCIA,NEUQUEN,920,557.0
LACAR,NEUQUEN,475,11.0
LACAR,NEUQUEN,477,8.0
PEHUENCHES,NEUQUEN,390,63.0
ADOLFO ALSINA,RIO NEGRO,941,66.0
BARILOCHE,RIO NEGRO,107,59.0
BARILOCHE,RIO NEGRO,463,75.0
BARILOCHE,RIO NEGRO,463,47.0
BARILOCHE,RIO NEGRO,475,36.0
BARILOCHE,RIO NEGRO,491,37.0
BARILOCHE,RIO NEGRO,502,146.0
BARILOCHE,RIO NEGRO,561,184.0
BARILOCHE,RIO NEGRO,863,63.0
GENERAL ROCA,RIO NEGRO,014,8.0
GENERAL ROCA,RIO NEGRO,410,821.0
GENERAL ROCA,RIO NEGRO,452,60.0
GENERAL ROCA,RIO NEGRO,453,76.0
GENERAL ROCA,RIO NEGRO,461,37.0
GENERAL ROCA,RIO NEGRO,463,21.0
GENERAL ROCA,RIO NEGRO,477,469.0
GENERAL ROCA,RIO NEGRO,478,8.0
GENERAL ROCA,RIO NEGRO,561,38.0
GENERAL ROCA,RIO NEGRO,561,38.0
GENERAL ROCA,RIO NEGRO,682,25.0
GENERAL ROCA,RIO NEGRO,862,79.0
GENERAL ROCA,RIO NEGRO,863,211.0
PICHI MAHUIDA,RIO NEGRO,461,7.0
25 DE MAYO,RIO NEGRO,089,72.0
ANTA,SALTA,016,74.0
CAPITAL,SALTA,011,28.0
CAPITAL,SALTA,110,237.0
CAPITAL,SALTA,272,135.0
CAPITAL,SALTA,463,193.0
CAPITAL,SALTA,472,41.0
CAPITAL,SALTA,477,69.0
CAPITAL,SALTA,562,21.0
CAPITAL,SALTA,822,906.0
CAPITAL,SALTA,841,63.0
CAPITAL,SALTA,869,1575.0
CAPITAL,SALTA,949,63.0
CERRILLOS,SALTA,014,13.0
CERRILLOS,SALTA,910,42.0
GENERAL GÜEMES,SALTA,103,30.0
GENERAL JOSE DE SAN MARTIN,SALTA,106,58.0
GENERAL JOSE DE SAN MARTIN,SALTA,821,11.0
LOS ANDES,SALTA,561,42.0
METAN,SALTA,014,48.0
ORAN,SALTA,331,32.0
ORAN,SALTA,476,46.0
RIVADAVIA,SALTA,014,15.0
ROSARIO DE LERMA,SALTA,089,294.0
CAPITAL,SAN JUAN,107,213.0
CAPITAL,SAN JUAN,429,383.0
CAPITAL,SAN JUAN,432,91.0
CAPITAL,SAN JUAN,472,26.0
CAPITAL,SAN JUAN,477,37.0
CAPITAL,SAN JUAN,477,75.0
CAPITAL,SAN JUAN,492,111.0
CAPITAL,SAN JUAN,561,529.0
CAPITAL,SAN JUAN,649,112.0
CAPITAL,SAN JUAN,812,222.0
CAPITAL,SAN JUAN,861,1161.0
CHIMBAS,SAN JUAN,259,123.0
CHIMBAS,SAN JUAN,463,72.0
CHIMBAS,SAN JUAN,477,14.0
IGLESIA,SAN JUAN,477,24.0
IGLESIA,SAN JUAN,562,262.0
POCITO,SAN JUAN,016,39.0
POCITO,SAN JUAN,477,26.0
RAWSON,SAN JUAN,170,163.0
RAWSON,SAN JUAN,410,1198.0
RAWSON,SAN JUAN,421,141.0
RAWSON,SAN JUAN,492,20.0
RIVADAVIA,SAN JUAN,870,250.0
SANTA LUCIA,SAN JUAN,821,9.0
GENERAL PEDERNERA,SAN LUIS,107,362.0
GENERAL PEDERNERA,SAN LUIS,170,131.0
JUNIN,SAN LUIS,551,14.0
JUAN MARTIN DE PUEYRREDON,SAN LUIS,011,30.0
JUAN MARTIN DE PUEYRREDON,SAN LUIS,432,115.0
JUAN MARTIN DE PUEYRREDON,SAN LUIS,461,56.0
JUAN MARTIN DE PUEYRREDON,SAN LUIS,475,10.0
JUAN MARTIN DE PUEYRREDON,SAN LUIS,492,160.0
DESEADO,SANTA CRUZ,471,68.0
DESEADO,SANTA CRUZ,619,73.0
DESEADO,SANTA CRUZ,711,94.0
GÜER AIKE,SANTA CRUZ,051,2124.0
GÜER AIKE,SANTA CRUZ,464,9.0
GÜER AIKE,SANTA CRUZ,477,26.0
LAGO ARGENTINO,SANTA CRUZ,014,38.0
LAGO ARGENTINO,SANTA CRUZ,551,50.0
LAGO BUENOS AIRES,SANTA CRUZ,072,1400.0
BELGRANO,SANTA FE,162,33.0
CASEROS,SANTA FE,463,22.0
CASTELLANOS,SANTA FE,011,99.0
CASTELLANOS,SANTA FE,106,125.0
CASTELLANOS,SANTA FE,452,8.0
CASTELLANOS,SANTA FE,454,2.0
CASTELLANOS,SANTA FE,462,39.0
CASTELLANOS,SANTA FE,466,21.0
CASTELLANOS,SANTA FE,466,28.0
CASTELLANOS,SANTA FE,471,892.0
CASTELLANOS,SANTA FE,477,16.0
CASTELLANOS,SANTA FE,477,115.0
CASTELLANOS,SANTA FE,561,41.0
CASTELLANOS,SANTA FE,681,49.0
CASTELLANOS,SANTA FE,750,19.0
CASTELLANOS,SANTA FE,941,70.0
CASTELLANOS,SANTA FE,942,403.0
CONSTITUCION,SANTA FE,241,2170.0
CONSTITUCION,SANTA FE,382,136.0
CONSTITUCION,SANTA FE,464,126.0
CONSTITUCION,SANTA FE,471,39.0
CONSTITUCION,SANTA FE,492,447.0
CONSTITUCION,SANTA FE,522,104.0
GARAY,SANTA FE,475,41.0
GENERAL LOPEZ,SANTA FE,014,746.0
GENERAL LOPEZ,SANTA FE,014,56.0
GENERAL LOPEZ,SANTA FE,014,17.0
GENERAL LOPEZ,SANTA FE,016,141.0
GENERAL LOPEZ,SANTA FE,105,56.0
GENERAL LOPEZ,SANTA FE,162,19.0
GENERAL LOPEZ,SANTA FE,162,114.0
GENERAL LOPEZ,SANTA FE,293,514.0
GENERAL LOPEZ,SANTA FE,309,420.0
GENERAL LOPEZ,SANTA FE,461,31.0
GENERAL LOPEZ,SANTA FE,465,119.0
GENERAL LOPEZ,SANTA FE,469,10.0
GENERAL LOPEZ,SANTA FE,472,67.0
GENERAL LOPEZ,SANTA FE,651,267.0
GENERAL LOPEZ,SANTA FE,863,41.0
GENERAL LOPEZ,SANTA FE,920,158.0
GENERAL OBLIGADO,SANTA FE,282,141.0
GENERAL OBLIGADO,SANTA FE,331,15.0
GENERAL OBLIGADO,SANTA FE,452,6.0
GENERAL OBLIGADO,SANTA FE,453,136.0
GENERAL OBLIGADO,SANTA FE,461,22.0
GENERAL OBLIGADO,SANTA FE,920,29.0
IRIONDO,SANTA FE,014,75.0
IRIONDO,SANTA FE,466,46.0
IRIONDO,SANTA FE,691,20.0
IRIONDO,SANTA FE,854,62.0
LA CAPITAL,SANTA FE,105,199.0
LA CAPITAL,SANTA FE,466,37.0
LA CAPITAL,SANTA FE,472,37.0
LA CAPITAL,SANTA FE,472,43.0
LA CAPITAL,SANTA FE,475,21.0
LA CAPITAL,SANTA FE,477,12.0
LA CAPITAL,SANTA FE,561,51.0
LA CAPITAL,SANTA FE,561,311.0
LA CAPITAL,SANTA FE,662,62.0
LA CAPITAL,SANTA FE,702,126.0
LA CAPITAL,SANTA FE,952,20.0
LAS COLONIAS,SANTA FE,011,477.0
LAS COLONIAS,SANTA FE,014,206.0
LAS COLONIAS,SANTA FE,151,818.0
LAS COLONIAS,SANTA FE,162,40.0
LAS COLONIAS,SANTA FE,310,54.0
LAS COLONIAS,SANTA FE,331,20.0
ROSARIO,SANTA FE,081,221.0
ROSARIO,SANTA FE,101,203.0
ROSARIO,SANTA FE,104,334.0
ROSARIO,SANTA FE,141,118.0
ROSARIO,SANTA FE,170,181.0
ROSARIO,SANTA FE,201,55.0
ROSARIO,SANTA FE,221,138.0
ROSARIO,SANTA FE,265,243.0
ROSARIO,SANTA FE,292,1834.0
ROSARIO,SANTA FE,433,158.0
ROSARIO,SANTA FE,452,31.0
ROSARIO,SANTA FE,452,13.0
ROSARIO,SANTA FE,461,281.0
ROSARIO,SANTA FE,462,9.0
ROSARIO,SANTA FE,463,75.0
ROSARIO,SANTA FE,463,122.0
ROSARIO,SANTA FE,464,172.0
ROSARIO,SANTA FE,464,35.0
ROSARIO,SANTA FE,465,322.0
ROSARIO,SANTA FE,466,240.0
ROSARIO,SANTA FE,475,174.0
ROSARIO,SANTA FE,477,128.0
ROSARIO,SANTA FE,614,57.0
ROSARIO,SANTA FE,862,21.0
ROSARIO,SANTA FE,920,1568.0
ROSARIO,SANTA FE,949,557.0
ROSARIO,SANTA FE,949,37.0
ROSARIO,SANTA FE,960,833.0
SAN CRISTOBAL,SANTA FE,105,116.0
SAN CRISTOBAL,SANTA FE,473,159.0
SAN CRISTOBAL,SANTA FE,681,22.0
SAN JERONIMO,SANTA FE,011,76.0
SAN JERONIMO,SANTA FE,016,53.0
SAN JERONIMO,SANTA FE,181,80.0
SAN JERONIMO,SANTA FE,251,105.0
SAN JERONIMO,SANTA FE,351,167.0
SAN JERONIMO,SANTA FE,466,28.0
SAN JERONIMO,SANTA FE,492,25.0
SAN JERONIMO,SANTA FE,492,205.0
SAN JERONIMO,SANTA FE,493,22.0
SAN JUSTO,SANTA FE,016,15.0
SAN JUSTO,SANTA FE,105,421.0
SAN LORENZO,SANTA FE,101,42.0
SAN LORENZO,SANTA FE,202,334.0
SAN LORENZO,SANTA FE,292,100.0
SAN LORENZO,SANTA FE,452,28.0
SAN LORENZO,SANTA FE,461,215.0
SAN LORENZO,SANTA FE,492,25.0
SAN MARTIN,SANTA FE,466,32.0
SAN MARTIN,SANTA FE,949,43.0
BANDA,SANTIAGO DEL ESTERO,452,41.0
BANDA,SANTIAGO DEL ESTERO,466,14.0
CAPITAL,SANTIAGO DEL ESTERO,014,8.0
CAPITAL,SANTIAGO DEL ESTERO,131,121.0
CAPITAL,SANTIAGO DEL ESTERO,453,121.0
CAPITAL,SANTIAGO DEL ESTERO,477,24.0
CAPITAL,SANTIAGO DEL ESTERO,492,694.0
CAPITAL,SANTIAGO DEL ESTERO,581,73.0
CAPITAL,SANTIAGO DEL ESTERO,711,214.0
CAPITAL,SANTIAGO DEL ESTERO,853,1010.0
CAPITAL,SANTIAGO DEL ESTERO,863,69.0
GUASAYAN,SANTIAGO DEL ESTERO,081,36.0
MORENO,SANTIAGO DEL ESTERO,024,26.0
MORENO,SANTIAGO DEL ESTERO,104,102.0
RIO HONDO,SANTIAGO DEL ESTERO,473,138.0
ROBLES,SANTIAGO DEL ESTERO,131,79.0
BURRUYACU,TUCUMAN,016,74.0
CRUZ ALTA,TUCUMAN,463,90.0
CRUZ ALTA,TUCUMAN,562,137.0
CHICLIGASTA,TUCUMAN,011,241.0
CHICLIGASTA,TUCUMAN,016,19.0
CHICLIGASTA,TUCUMAN,016,76.0
CHICLIGASTA,TUCUMAN,251,86.0
CHICLIGASTA,TUCUMAN,477,52.0
CHICLIGASTA,TUCUMAN,477,43.0
LEALES,TUCUMAN,012,145.0
LULES,TUCUMAN,492,112.0
MONTEROS,TUCUMAN,829,210.0
CAPITAL,TUCUMAN,016,13863.0
CAPITAL,TUCUMAN,110,211.0
CAPITAL,TUCUMAN,181,193.0
CAPITAL,TUCUMAN,181,28.0
CAPITAL,TUCUMAN,439,128.0
CAPITAL,TUCUMAN,464,22.0
CAPITAL,TUCUMAN,472,96.0
CAPITAL,TUCUMAN,475,11.0
CAPITAL,TUCUMAN,524,21.0
CAPITAL,TUCUMAN,561,44.0
CAPITAL,TUCUMAN,601,59.0
CAPITAL,TUCUMAN,602,78.0
CAPITAL,TUCUMAN,681,37.0
CAPITAL,TUCUMAN,771,57.0
CAPITAL,TUCUMAN,791,74.0
CAPITAL,TUCUMAN,853,550.0
SIMOCA,TUCUMAN,016,448.0
TAFI VIEJO,TUCUMAN,016,102.0
TRANCAS,TUCUMAN,012,170.0
YERBA BUENA,TUCUMAN,252,122.0
RIO GRANDE,TIERRA DEL FUEGO,014,229.0
RIO GRANDE,TIERRA DEL FUEGO,351,154.0
RIO GRANDE,TIERRA DEL FUEGO,463,35.0
RIO GRANDE,TIERRA DEL FUEGO,471,84.0
RIO GRANDE,TIERRA DEL FUEGO,472,16.0
RIO GRANDE,TIERRA DEL FUEGO,662,67.0
RIO GRANDE,TIERRA DEL FUEGO,812,286.0
RIO GRANDE,TIERRA DEL FUEGO,852,338.0
USHUAIA,TIERRA DEL FUEGO,439,43.0
USHUAIA,TIERRA DEL FUEGO,453,78.0
USHUAIA,TIERRA DEL FUEGO,477,124.0
USHUAIA,TIERRA DEL FUEGO,721,89.0
USHUAIA,TIERRA DEL FUEGO,910,16.0
COMUNA 1,CIUDAD DE BUENOS AIRES,011,405.0
COMUNA 1,CIUDAD DE BUENOS AIRES,014,223.0
COMUNA 1,CIUDAD DE BUENOS AIRES,016,188.0
COMUNA 1,CIUDAD DE BUENOS AIRES,017,13.0
COMUNA 1,CIUDAD DE BUENOS AIRES,062,552.0
COMUNA 1,CIUDAD DE BUENOS AIRES,081,82.0
COMUNA 1,CIUDAD DE BUENOS AIRES,105,885.0
COMUNA 1,CIUDAD DE BUENOS AIRES,141,11.0
COMUNA 1,CIUDAD DE BUENOS AIRES,162,34.0
COMUNA 1,CIUDAD DE BUENOS AIRES,162,5.0
COMUNA 1,CIUDAD DE BUENOS AIRES,239,86.0
COMUNA 1,CIUDAD DE BUENOS AIRES,239,49.0
COMUNA 1,CIUDAD DE BUENOS AIRES,241,1097.0
COMUNA 1,CIUDAD DE BUENOS AIRES,302,141.0
COMUNA 1,CIUDAD DE BUENOS AIRES,463,22.0
COMUNA 1,CIUDAD DE BUENOS AIRES,466,46.0
COMUNA 1,CIUDAD DE BUENOS AIRES,472,120.0
COMUNA 1,CIUDAD DE BUENOS AIRES,472,524.0
COMUNA 1,CIUDAD DE BUENOS AIRES,475,188.0
COMUNA 1,CIUDAD DE BUENOS AIRES,476,326.0
COMUNA 1,CIUDAD DE BUENOS AIRES,477,192.0
COMUNA 1,CIUDAD DE BUENOS AIRES,502,374.0
COMUNA 1,CIUDAD DE BUENOS AIRES,521,54.0
COMUNA 1,CIUDAD DE BUENOS AIRES,524,84.0
COMUNA 1,CIUDAD DE BUENOS AIRES,581,181.0
COMUNA 1,CIUDAD DE BUENOS AIRES,602,146.0
COMUNA 1,CIUDAD DE BUENOS AIRES,602,1246.0
COMUNA 1,CIUDAD DE BUENOS AIRES,641,64.0
COMUNA 1,CIUDAD DE BUENOS AIRES,662,2766.0
COMUNA 1,CIUDAD DE BUENOS AIRES,721,365.0
COMUNA 1,CIUDAD DE BUENOS AIRES,731,818.0
COMUNA 1,CIUDAD DE BUENOS AIRES,773,84.0
COMUNA 1,CIUDAD DE BUENOS AIRES,842,16.0
COMUNA 1,CIUDAD DE BUENOS AIRES,854,16.0
COMUNA 1,CIUDAD DE BUENOS AIRES,855,84.0
COMUNA 1,CIUDAD DE BUENOS AIRES,862,871.0
COMUNA 1,CIUDAD DE BUENOS AIRES,900,372.0
COMUNA 2,CIUDAD DE BUENOS AIRES,107,85.0
COMUNA 2,CIUDAD DE BUENOS AIRES,466,90.0
COMUNA 2,CIUDAD DE BUENOS AIRES,474,99.0
COMUNA 2,CIUDAD DE BUENOS AIRES,475,31.0
COMUNA 2,CIUDAD DE BUENOS AIRES,476,164.0
COMUNA 2,CIUDAD DE BUENOS AIRES,477,224.0
COMUNA 2,CIUDAD DE BUENOS AIRES,511,231.0
COMUNA 2,CIUDAD DE BUENOS AIRES,524,143.0
COMUNA 2,CIUDAD DE BUENOS AIRES,551,83.0
COMUNA 2,CIUDAD DE BUENOS AIRES,651,161.0
COMUNA 2,CIUDAD DE BUENOS AIRES,691,480.0
COMUNA 2,CIUDAD DE BUENOS AIRES,692,406.0
COMUNA 2,CIUDAD DE BUENOS AIRES,702,477.0
COMUNA 2,CIUDAD DE BUENOS AIRES,732,194.0
COMUNA 2,CIUDAD DE BUENOS AIRES,863,506.0
COMUNA 3,CIUDAD DE BUENOS AIRES,014,166.0
COMUNA 3,CIUDAD DE BUENOS AIRES,139,249.0
COMUNA 3,CIUDAD DE BUENOS AIRES,141,147.0
COMUNA 3,CIUDAD DE BUENOS AIRES,141,18.0
COMUNA 3,CIUDAD DE BUENOS AIRES,141,662.0
COMUNA 3,CIUDAD DE BUENOS AIRES,410,876.0
COMUNA 3,CIUDAD DE BUENOS AIRES,452,12.0
COMUNA 3,CIUDAD DE BUENOS AIRES,463,130.0
COMUNA 3,CIUDAD DE BUENOS AIRES,464,268.0
COMUNA 3,CIUDAD DE BUENOS AIRES,464,763.0
COMUNA 3,CIUDAD DE BUENOS AIRES,472,71.0
COMUNA 3,CIUDAD DE BUENOS AIRES,472,30.0
COMUNA 3,CIUDAD DE BUENOS AIRES,476,118.0
COMUNA 3,CIUDAD DE BUENOS AIRES,476,35.0
COMUNA 3,CIUDAD DE BUENOS AIRES,477,199.0
COMUNA 3,CIUDAD DE BUENOS AIRES,477,3.0
COMUNA 3,CIUDAD DE BUENOS AIRES,492,39.0
COMUNA 3,CIUDAD DE BUENOS AIRES,562,146.0
COMUNA 3,CIUDAD DE BUENOS AIRES,631,695.0
COMUNA 3,CIUDAD DE BUENOS AIRES,651,105.0
COMUNA 3,CIUDAD DE BUENOS AIRES,702,298.0
COMUNA 3,CIUDAD DE BUENOS AIRES,942,2997.0
COMUNA 4,CIUDAD DE BUENOS AIRES,110,648.0
COMUNA 4,CIUDAD DE BUENOS AIRES,131,172.0
COMUNA 4,CIUDAD DE BUENOS AIRES,139,138.0
COMUNA 4,CIUDAD DE BUENOS AIRES,143,107.0
COMUNA 4,CIUDAD DE BUENOS AIRES,152,99.0
COMUNA 4,CIUDAD DE BUENOS AIRES,210,246.0
COMUNA 4,CIUDAD DE BUENOS AIRES,267,36.0
COMUNA 4,CIUDAD DE BUENOS AIRES,281,68.0
COMUNA 4,CIUDAD DE BUENOS AIRES,329,172.0
COMUNA 4,CIUDAD DE BUENOS AIRES,331,37.0
COMUNA 4,CIUDAD DE BUENOS AIRES,410,881.0
COMUNA 4,CIUDAD DE BUENOS AIRES,451,114.0
COMUNA 4,CIUDAD DE BUENOS AIRES,453,57.0
COMUNA 4,CIUDAD DE BUENOS AIRES,453,134.0
COMUNA 4,CIUDAD DE BUENOS AIRES,465,202.0
COMUNA 4,CIUDAD DE BUENOS AIRES,466,39.0
COMUNA 4,CIUDAD DE BUENOS AIRES,466,125.0
COMUNA 4,CIUDAD DE BUENOS AIRES,471,123.0
COMUNA 4,CIUDAD DE BUENOS AIRES,477,32.0
COMUNA 4,CIUDAD DE BUENOS AIRES,620,8099.0
COMUNA 4,CIUDAD DE BUENOS AIRES,631,1030.0
COMUNA 4,CIUDAD DE BUENOS AIRES,681,186.0
COMUNA 4,CIUDAD DE BUENOS AIRES,870,119.0
COMUNA 4,CIUDAD DE BUENOS AIRES,949,901.0
COMUNA 5,CIUDAD DE BUENOS AIRES,181,260.0
COMUNA 5,CIUDAD DE BUENOS AIRES,461,58.0
COMUNA 5,CIUDAD DE BUENOS AIRES,463,31.0
COMUNA 5,CIUDAD DE BUENOS AIRES,464,30.0
COMUNA 5,CIUDAD DE BUENOS AIRES,465,28.0
COMUNA 5,CIUDAD DE BUENOS AIRES,471,506.0
COMUNA 5,CIUDAD DE BUENOS AIRES,472,44.0
COMUNA 5,CIUDAD DE BUENOS AIRES,476,34.0
COMUNA 5,CIUDAD DE BUENOS AIRES,477,20.0
COMUNA 5,CIUDAD DE BUENOS AIRES,477,151.0
COMUNA 5,CIUDAD DE BUENOS AIRES,493,301.0
COMUNA 5,CIUDAD DE BUENOS AIRES,581,91.0
COMUNA 5,CIUDAD DE BUENOS AIRES,592,16.0
COMUNA 5,CIUDAD DE BUENOS AIRES,641,314.0
COMUNA 5,CIUDAD DE BUENOS AIRES,711,70.0
COMUNA 5,CIUDAD DE BUENOS AIRES,812,172.0
COMUNA 5,CIUDAD DE BUENOS AIRES,854,65.0
COMUNA 5,CIUDAD DE BUENOS AIRES,862,77.0
COMUNA 5,CIUDAD DE BUENOS AIRES,931,115.0
COMUNA 5,CIUDAD DE BUENOS AIRES,949,947.0
COMUNA 5,CIUDAD DE BUENOS AIRES,949,2270.0
COMUNA 5,CIUDAD DE BUENOS AIRES,960,53.0
COMUNA 6,CIUDAD DE BUENOS AIRES,463,9.0
COMUNA 6,CIUDAD DE BUENOS AIRES,475,95.0
COMUNA 6,CIUDAD DE BUENOS AIRES,681,20.0
COMUNA 6,CIUDAD DE BUENOS AIRES,702,274.0
COMUNA 6,CIUDAD DE BUENOS AIRES,711,51.0
COMUNA 6,CIUDAD DE BUENOS AIRES,854,134.0
COMUNA 7,CIUDAD DE BUENOS AIRES,422,372.0
COMUNA 7,CIUDAD DE BUENOS AIRES,464,61.0
COMUNA 7,CIUDAD DE BUENOS AIRES,466,95.0
COMUNA 7,CIUDAD DE BUENOS AIRES,466,31.0
COMUNA 7,CIUDAD DE BUENOS AIRES,475,56.0
COMUNA 7,CIUDAD DE BUENOS AIRES,477,31.0
COMUNA 7,CIUDAD DE BUENOS AIRES,477,62.0
COMUNA 7,CIUDAD DE BUENOS AIRES,581,45.0
COMUNA 7,CIUDAD DE BUENOS AIRES,750,20.0
COMUNA 7,CIUDAD DE BUENOS AIRES,812,2090.0
COMUNA 7,CIUDAD DE BUENOS AIRES,842,13.0
COMUNA 7,CIUDAD DE BUENOS AIRES,960,36.0
COMUNA 8,CIUDAD DE BUENOS AIRES,131,100.0
COMUNA 8,CIUDAD DE BUENOS AIRES,152,141.0
COMUNA 8,CIUDAD DE BUENOS AIRES,381,780.0
COMUNA 8,CIUDAD DE BUENOS AIRES,452,5.0
COMUNA 8,CIUDAD DE BUENOS AIRES,523,204.0
COMUNA 8,CIUDAD DE BUENOS AIRES,614,25.0
COMUNA 8,CIUDAD DE BUENOS AIRES,812,38.0
COMUNA 8,CIUDAD DE BUENOS AIRES,931,124.0
COMUNA 9,CIUDAD DE BUENOS AIRES,101,207.0
COMUNA 9,CIUDAD DE BUENOS AIRES,162,26.0
COMUNA 9,CIUDAD DE BUENOS AIRES,452,8.0
COMUNA 9,CIUDAD DE BUENOS AIRES,453,33.0
COMUNA 9,CIUDAD DE BUENOS AIRES,461,20.0
COMUNA 9,CIUDAD DE BUENOS AIRES,464,31.0
COMUNA 9,CIUDAD DE BUENOS AIRES,464,31.0
COMUNA 9,CIUDAD DE BUENOS AIRES,466,160.0
COMUNA 9,CIUDAD DE BUENOS AIRES,466,54.0
COMUNA 9,CIUDAD DE BUENOS AIRES,472,15.0
COMUNA 9,CIUDAD DE BUENOS AIRES,472,17.0
COMUNA 9,CIUDAD DE BUENOS AIRES,475,35.0
COMUNA 9,CIUDAD DE BUENOS AIRES,476,56.0
COMUNA 9,CIUDAD DE BUENOS AIRES,477,240.0
COMUNA 9,CIUDAD DE BUENOS AIRES,862,114.0
COMUNA 10,CIUDAD DE BUENOS AIRES,259,20.0
COMUNA 10,CIUDAD DE BUENOS AIRES,433,131.0
COMUNA 10,CIUDAD DE BUENOS AIRES,452,76.0
COMUNA 10,CIUDAD DE BUENOS AIRES,473,142.0
COMUNA 10,CIUDAD DE BUENOS AIRES,476,42.0
COMUNA 10,CIUDAD DE BUENOS AIRES,477,13.0
COMUNA 10,CIUDAD DE BUENOS AIRES,561,38.0
COMUNA 10,CIUDAD DE BUENOS AIRES,813,118.0
COMUNA 10,CIUDAD DE BUENOS AIRES,870,221.0
COMUNA 10,CIUDAD DE BUENOS AIRES,949,1266.0
COMUNA 11,CIUDAD DE BUENOS AIRES,016,161.0
COMUNA 11,CIUDAD DE BUENOS AIRES,433,64.0
COMUNA 11,CIUDAD DE BUENOS AIRES,439,39.0
COMUNA 11,CIUDAD DE BUENOS AIRES,452,142.0
COMUNA 11,CIUDAD DE BUENOS AIRES,463,53.0
COMUNA 11,CIUDAD DE BUENOS AIRES,463,75.0
COMUNA 11,CIUDAD DE BUENOS AIRES,463,268.0
COMUNA 11,CIUDAD DE BUENOS AIRES,464,66.0
COMUNA 11,CIUDAD DE BUENOS AIRES,465,83.0
COMUNA 11,CIUDAD DE BUENOS AIRES,471,89.0
COMUNA 11,CIUDAD DE BUENOS AIRES,473,224.0
COMUNA 11,CIUDAD DE BUENOS AIRES,477,268.0
COMUNA 11,CIUDAD DE BUENOS AIRES,861,1166.0
COMUNA 11,CIUDAD DE BUENOS AIRES,931,71.0
COMUNA 11,CIUDAD DE BUENOS AIRES,949,1052.0
COMUNA 11,CIUDAD DE BUENOS AIRES,960,96.0
COMUNA 12,CIUDAD DE BUENOS AIRES,107,137.0
COMUNA 12,CIUDAD DE BUENOS AIRES,152,150.0
COMUNA 12,CIUDAD DE BUENOS AIRES,331,11.0
COMUNA 12,CIUDAD DE BUENOS AIRES,331,142.0
COMUNA 12,CIUDAD DE BUENOS AIRES,410,985.0
COMUNA 12,CIUDAD DE BUENOS AIRES,469,526.0
COMUNA 12,CIUDAD DE BUENOS AIRES,475,73.0
COMUNA 12,CIUDAD DE BUENOS AIRES,492,271.0
COMUNA 12,CIUDAD DE BUENOS AIRES,591,120.0
COMUNA 12,CIUDAD DE BUENOS AIRES,681,24.0
COMUNA 12,CIUDAD DE BUENOS AIRES,742,6.0
COMUNA 12,CIUDAD DE BUENOS AIRES,854,85.0
COMUNA 12,CIUDAD DE BUENOS AIRES,854,13.0
COMUNA 12,CIUDAD DE BUENOS AIRES,910,11.0
COMUNA 12,CIUDAD DE BUENOS AIRES,931,68.0
COMUNA 12,CIUDAD DE BUENOS AIRES,951,19.0
COMUNA 12,CIUDAD DE BUENOS AIRES,960,160.0
